what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579719121852
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579720356014
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579720358071
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579720633601
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1579720641833
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579720649811
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579720681575
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579720686597
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579720897261
opened,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1579720897652
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1579720897985
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1579721332642
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1579721334565
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1579721342207
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1579721435325
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1579721437933
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1579721469345
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579721470549
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579721470706
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579721470765
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579721474837
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579721491908
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579721492042
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579721492104
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579721494489
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1579721532020
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579721532895
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579721533060
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579721533131
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579721545892
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579721551595
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579721553908
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579721557422
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579721557577
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1579721689106
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579721690669
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579721692336
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1579721739642
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579721741440
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579721742964
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1579721793067
