what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1580162177933
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1580162177933
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1580162177933
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1580162177933
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1580162177933
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1580162177948
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1580162177950
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1580162177950
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1580162177950
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1580162177950
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1580162177950
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1580162177965
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1580162177965
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1580162177965
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1580162177965
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1580162177965
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1580162177981
started,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1580162177981
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1580162177981
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1580162177981
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1580162177981
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1580162177981
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1580162177997
os,sysinfo,,,"win32",1580162177997
arch,sysinfo,,,"x86",1580162177997
ws,sysinfo,,,"win32",1580162177997
locale,sysinfo,,,"de_DE",1580162177997
processors,sysinfo,,,"4",1580162177997
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1580162177997
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1580162177997
java.specification.name,sysinfo,,,"Java Platform API Specification",1580162177997
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1580162177997
java.specification.version,sysinfo,,,"1.6",1580162177997
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1580162177997
java.version,sysinfo,,,"1.6.0_20",1580162177997
java.vm.info,sysinfo,,,"mixed mode",1580162177997
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1580162177997
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1580162177997
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1580162177997
java.vm.specification.version,sysinfo,,,"1.0",1580162177997
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1580162177997
java.vm.version,sysinfo,,,"16.3-b01",1580162177997
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1580162178028
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1580162178181
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1580162178181
opened,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580162239554
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580162239809
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580162249696
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580162252067
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580162253648
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580162255345
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1580162258967
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580162263614
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1580162268096
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201006141710,"org.eclipse.cdt.debug.core",1580162268296
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201006141710,"org.eclipse.cdt.debug.ui",1580162268296
started,bundle,org.eclipse.cdt.launch,6.1.0.201006141710,"org.eclipse.cdt.launch",1580162268343
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201006141710,"org.eclipse.cdt.debug.mi.ui",1580162269502
started,bundle,org.eclipse.cdt.dsf,2.1.0.201006141710,"org.eclipse.cdt.dsf",1580162269518
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201006141710,"org.eclipse.cdt.dsf.gdb",1580162269533
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201006141710,"org.eclipse.cdt.dsf.gdb.ui",1580162269533
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.0.201006141710,"org.eclipse.cdt.debug.mi.core",1580162269565
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580162273056
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580162286132
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580162297250
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580162384950
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580162401828
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580162404542
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.2.v20100608-0100-e3x,"org.eclipse.cdt.mylyn.ui",1580162407129
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580162446835
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580162450370
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580162471678
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580162480418
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580162492280
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580162497088
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580162505441
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580162513447
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580162526598
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580162534177
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580162596159
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580162694570
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1580162711423
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580162716868
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580162724983
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580162761415
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580162841226
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1580162850792
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580162877642
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580162881567
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580196495937
opened,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580196500987
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580196501239
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580196509410
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580198518547
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580198533049
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580198535762
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1580198550138
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580198609286
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580198626040
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580198636978
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580198640883
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580198658118
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580199178466
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580199180909
opened,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580199213704
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580199213989
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580199305553
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580229439707
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580229441279
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580229582149
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580229585330
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580229587397
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580229610168
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580229640201
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580229646650
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580229667589
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580229686912
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580229749236
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580229779061
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580229780444
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580229818126
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580229852088
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580229945598
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580230017187
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580230023488
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580230026187
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1580230030358
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580230034234
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580230037164
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580230040529
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580230043934
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580230055120
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580230070655
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580230072169
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580230074512
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580230077046
