what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1581338611913
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1581338612085
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1581338612276
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1581338612462
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1581338612648
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1581338612809
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1581338613001
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1581338613178
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1581338613589
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581338693475
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581338736554
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1581338793764
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1581338907651
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1581338907748
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1581338944061
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581338949686
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581338951792
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581338951942
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581338956481
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581338961287
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581338963268
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581338963385
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581338971648
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581339006146
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581339008018
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581339008162
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581339010419
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581339012048
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581339013498
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581339013678
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581339018545
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1581339019653
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581339021002
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581339024107
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1581339024211
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581339025217
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581339027080
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581339027238
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581339028888
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581339029015
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581339043417
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581339047664
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581339049439
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581339050305
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201006141710,"org.eclipse.cdt.debug.mi.ui",1581339053180
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.0.201006141710,"org.eclipse.cdt.debug.mi.core",1581339053180
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201006141710,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1581339053222
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201006141710,"org.eclipse.cdt.debug.ui.memory.search",1581339053262
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201006141710,"org.eclipse.cdt.dsf.gdb.ui",1581339053262
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.0.201006141710,"org.eclipse.cdt.dsf.ui",1581339053262
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1581339089580
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1581339089582
