what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580758355583
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1580758358396
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580758366962
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1580758370761
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580758378847
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1580758382196
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580758389064
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1580758391324
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580758401130
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1580758403286
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580759018338
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1580759029152
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1580759034273
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580759039250
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580759046207
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580759046336
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580759085839
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580759213411
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580759355489
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580759397359
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580759449632
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580759492921
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580759532515
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580759644551
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580760922222
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580760923501
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580761101018
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580763440801
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580763449447
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580767631705
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580767634935
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580767636972
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580767637713
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201006141710,"org.eclipse.cdt.debug.mi.ui",1580767640299
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.0.201006141710,"org.eclipse.cdt.debug.mi.core",1580767640299
