what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581264951902
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581264953236
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581264953377
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201006141710,"org.eclipse.cdt.debug.mi.ui",1581264953474
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.0.201006141710,"org.eclipse.cdt.debug.mi.core",1581264953553
started,bundle,org.eclipse.cdt.launch,6.1.0.201006141710,"org.eclipse.cdt.launch",1581264953639
started,bundle,org.eclipse.cdt.dsf,2.1.0.201006141710,"org.eclipse.cdt.dsf",1581264955016
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201006141710,"org.eclipse.cdt.dsf.gdb",1581264955019
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201006141710,"org.eclipse.cdt.dsf.gdb.ui",1581264955021
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1581265043526
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1581265144958
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1581265447529
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1581265663572
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581265670952
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581265674900
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1581265681906
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581265786694
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581265815965
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581265817387
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581265930124
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581265934969
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581265957522
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1581266435427
